geo_fips,year,pop,pop_change_yoy,pop_change_yoy_pct,pop_change_yoy_pct_diff,rank_pop,rank_pop_change_yoy,rank_pop_change_yoy_pct,rank_pop_change_yoy_pct_diff,state_name,state_abbr
48000,1989,16806729,139689,0.008381152262189327,-0.0011085305669480874,3,3,22,22,Texas,TX
49000,1989,1705865,16493,0.009762799430794401,2.731166016569867e-4,35,24,17,17,Utah,UT
50000,1989,557708,7945,0.014451681906567012,0.004961999077429597,49,35,11,11,Vermont,VT
51000,1989,6120246,83338,0.013804749053654619,0.0043150662245172045,12,8,12,12,Virginia,VA
53000,1989,4746315,106421,0.022936084315719283,0.013446401486581869,18,4,5,5,Washington,WA
54000,1989,1806570,-23643,-0.012918168541038666,-0.02240785137017608,34,50,49,49,West Virginia,WV
55000,1989,4856568,34177,0.0070871482631748445,-0.00240253456596257,16,17,23,23,Wisconsin,WI
56000,1989,458373,-6730,-0.014469913116019462,-0.023959595945156877,51,47,51,51,Wyoming,WY
00000,1990,249622814,2803592,0.011358888409428662,0,,,,,United States,US
01000,1990,4050055,19836,0.004921816903746421,-0.006437071505682241,22,26,30,30,Alabama,AL
02000,1990,553290,6130,0.011203304335112216,-1.5558407431644564e-4,50,41,20,20,Alaska,AK
04000,1990,3684097,61913,0.01709272637723539,0.005733837967806729,24,11,9,9,Arizona,AZ
05000,1990,2356586,10232,0.0043608083008787255,-0.006998080108549937,33,34,33,33,Arkansas,AR
06000,1990,29959515,741350,0.0253729144181368,0.014014026008708137,1,1,4,4,California,CA
08000,1990,3307618,31803,0.00970842370524587,-0.0016504647041827927,26,24,22,22,Colorado,CO
09000,1990,3291967,8563,0.0026079641737660063,-0.008750924235662656,27,35,40,40,Connecticut,CT
10000,1990,669567,11293,0.01715547021453073,0.005796581805102067,46,32,8,8,Delaware,DE
11000,1990,605321,-18847,-0.03019539611130337,-0.04155428452073203,48,50,51,51,District of Columbia,DC
12000,1990,13033307,395589,0.03130224934596578,0.01994336093653712,4,2,3,3,Florida,FL
13000,1990,6512602,101485,0.015829534853286878,0.004470646443858216,11,5,10,10,Georgia,GA
15000,1990,1113491,18903,0.017269511450883804,0.005910623041455142,40,27,7,7,Hawaii,HI
16000,1990,1012384,17962,0.018062754042046537,0.006703865632617875,42,28,6,6,Idaho,ID
17000,1990,11453316,43534,0.0038154979648165055,-0.007543390444612157,6,16,35,35,Illinois,IL
18000,1990,5557798,34119,0.006176861472218064,-0.005182026937210598,14,22,28,28,Indiana,IN
19000,1990,2781018,10428,0.003763819258713848,-0.007595069150714814,30,33,36,36,Iowa,IA
20000,1990,2481349,8511,0.0034417944078827646,-0.007917094001545898,32,36,37,37,Kansas,KS
21000,1990,3694048,16730,0.0045495113558305265,-0.006809377053598136,23,30,32,32,Kentucky,KY
22000,1990,4221532,-31364,-0.007374739471644734,-0.018733627881073397,21,51,47,47,Louisiana,LA
23000,1990,1231719,11758,0.00963801301844895,-0.0017208753909797123,38,31,23,23,Maine,ME
24000,1990,4799770,72467,0.015329459524807274,0.003970571115378612,19,9,12,12,Maryland,MD
25000,1990,6022639,7161,0.0011904290897581207,-0.010168459319670541,13,38,43,43,Massachusetts,MA
26000,1990,9311319,58021,0.006270304922634071,-0.0050885834867945914,8,12,27,27,Michigan,MI
27000,1990,4389857,51801,0.011941063001491913,5.821745920632504e-4,20,13,18,18,Minnesota,MN
28000,1990,2578897,4625,0.0017966244437262263,-0.009562263965702436,31,43,42,42,Mississippi,MS
29000,1990,5128880,33036,0.006482930011201285,-0.004875958398227377,15,23,26,26,Missouri,MO
30000,1990,800204,570,7.128261179489616e-4,-0.010646062291479701,44,44,44,44,Montana,MT
31000,1990,1581660,6802,0.004319119565065549,-0.007039768844363113,36,40,34,34,Nebraska,NE
32000,1990,1220695,83313,0.07324979646240225,0.061890908052973585,39,8,1,1,Nevada,NV
33000,1990,1112384,7861,0.007117099417576637,-0.004241788991852025,41,37,25,25,New Hampshire,NH
34000,1990,7762963,36877,0.00477305067533548,-0.006585837734093182,9,20,31,31,New Jersey,NJ
35000,1990,1521574,17673,0.011751438425800634,3.925500163719717e-4,37,29,19,19,New Mexico,NM
36000,1990,18020784,37700,0.0020964146083063393,-0.009262473801122323,2,18,41,41,New York,NY
37000,1990,6664016,98554,0.015010977140679513,0.003652088731250851,10,6,13,13,North Carolina,NC
38000,1990,637685,-8666,-0.01340757575991992,-0.024766464169348582,47,48,50,50,North Dakota,ND
39000,1990,10864162,34946,0.003227011078179621,-0.008131877331249041,7,21,38,38,Ohio,OH
40000,1990,3148825,-1479,-4.6947850112243137e-4,-0.011828366910551093,28,46,46,46,Oklahoma,OK
41000,1990,2860375,69796,0.025011296938735654,0.013652408529306992,29,10,5,5,Oregon,OR
42000,1990,11903299,37307,0.0031440270649095332,-0.008214861344519129,5,19,39,39,Pennsylvania,PA
44000,1990,1005995,5329,0.005325453248136741,-0.006033435161291921,43,42,29,29,Rhode Island,RI
45000,1990,3501155,44378,0.01283797016700817,0.001479081757579508,25,15,16,16,South Carolina,SC
46000,1990,697101,403,5.784428834301232e-4,-0.01078044552599854,45,45,45,45,South Dakota,SD
47000,1990,4894492,40060,0.008252252786731794,-0.003106635622696868,18,17,24,24,Tennessee,TN
48000,1990,17056755,250026,0.014876541413858699,0.003517653004430037,3,3,14,14,Texas,TX
49000,1990,1731223,25358,0.014865185697578647,0.003506297288149985,35,25,15,15,Utah,UT
50000,1990,564798,7090,0.01271274573791303,0.0013538573284843682,49,39,17,17,Vermont,VT
51000,1990,6216884,96638,0.015789888184233117,0.004430999774804455,12,7,11,11,Virginia,VA
53000,1990,4903043,156728,0.033020985754211425,0.021662097344782763,17,4,2,2,Washington,WA
54000,1990,1792548,-14022,-0.007761669904847307,-0.01912055831427597,34,49,48,48,West Virginia,WV
55000,1990,4904562,47994,0.009882287244819798,-0.001476601164608864,16,14,21,21,Wisconsin,WI
56000,1990,453690,-4683,-0.010216570347729905,-0.021575458757158567,51,47,49,49,Wyoming,WY
00000,1991,252980941,3358127,0.013452804838583384,0,,,,,United States,US
01000,1991,4099156,49101,0.01212353906304976,-0.001329265775533623,22,24,23,23,Alabama,AL
02000,1991,570193,16903,0.03054998282998066,0.017097177991397275,49,36,2,2,Alaska,AK
04000,1991,3788576,104479,0.028359459590776247,0.014906654752192864,23,8,4,4,Arizona,AZ
05000,1991,2383144,26558,0.011269692682550096,-0.002183112156033288,33,32,26,26,Arkansas,AR
06000,1991,30470736,511221,0.017063727500261604,0.00361092266167822,1,1,17,17,California,CA
08000,1991,3387119,79501,0.024035726011891335,0.010582921173307952,26,13,8,8,Colorado,CO
09000,1991,3302895,10928,0.0033195958525708185,-0.010133208986012564,27,40,47,47,Connecticut,CT
10000,1991,683080,13513,0.020181699516254533,0.006728894677671149,46,39,13,13,Delaware,DE
11000,1991,600870,-4451,-0.007353123384121813,-0.020805928222705196,48,51,51,51,District of Columbia,DC
12000,1991,13369798,336491,0.02581777594895908,0.012364971110375695,4,3,6,6,Florida,FL
13000,1991,6653005,140403,0.02155866426353092,0.008105859424947537,11,4,11,11,Georgia,GA
15000,1991,1136754,23263,0.020891951529019993,0.00743914669043661,40,33,12,12,Hawaii,HI
16000,1991,1041316,28932,0.02857808894648671,0.015125284107903326,42,29,3,3,Idaho,ID
17000,1991,11568964,115648,0.01009733774917238,-0.0033554670894110038,6,7,28,28,Illinois,IL
18000,1991,5616388,58590,0.010541944849380995,-0.0029108599892023884,14,21,27,27,Indiana,IN
19000,1991,2797613,16595,0.005967239334660905,-0.007485565503922479,30,37,42,42,Iowa,IA
20000,1991,2498722,17373,0.007001433494441935,-0.006451371344141449,32,35,38,38,Kansas,KS
21000,1991,3722328,28280,0.007655558346832526,-0.005797246491750858,24,30,35,35,Kentucky,KY
22000,1991,4253279,31747,0.007520255679691638,-0.005932549158891746,21,28,36,36,Louisiana,LA
23000,1991,1237081,5362,0.004353265639321956,-0.009099539199261427,39,45,45,45,Maine,ME
24000,1991,4867641,67871,0.01414046923081731,6.876643922339269e-4,19,19,19,19,Maryland,MD
25000,1991,6018470,-4169,-6.922214663704732e-4,-0.014145026304953857,13,50,48,48,Massachusetts,MA
26000,1991,9400446,89127,0.009571898460357765,-0.003880906378225619,8,10,29,29,Michigan,MI
27000,1991,4440859,51002,0.011618146103620232,-0.0018346587349631523,20,23,25,25,Minnesota,MN
28000,1991,2598733,19836,0.00769166042691895,-0.005761144411664434,31,34,34,34,Mississippi,MS
29000,1991,5170800,41920,0.008173324390510208,-0.005279480448073175,15,26,33,33,Missouri,MO
30000,1991,809680,9476,0.011841980295024769,-0.001610824543558615,44,41,24,24,Montana,MT
31000,1991,1595919,14259,0.009015211866014188,-0.004437592972569196,36,38,31,31,Nebraska,NE
32000,1991,1296171,75476,0.061830350742814545,0.04837754590423116,38,15,1,1,Nevada,NV
33000,1991,1109929,-2455,-0.0022069716932282377,-0.015659776531811623,41,49,49,49,New Hampshire,NH
34000,1991,7814676,51713,0.00666150283081344,-0.0067913020077699435,9,22,40,40,New Jersey,NJ
35000,1991,1555305,33731,0.02216849131228583,0.008715686473702447,37,27,10,10,New Mexico,NM
36000,1991,18122510,101726,0.005644926436052949,-0.007807878402530435,2,9,43,43,New York,NY
37000,1991,6784280,120264,0.018046775397898205,0.004593970559314821,10,6,16,16,North Carolina,NC
38000,1991,635753,-1932,-0.003029709025616096,-0.01648251386419948,47,48,50,50,North Dakota,ND
39000,1991,10945762,81600,0.007510933655076203,-0.00594187118350718,7,12,37,37,Ohio,OH
40000,1991,3175440,26615,0.008452359213357363,-0.005000445625226021,28,31,32,32,Oklahoma,OK
41000,1991,2928507,68132,0.023819254468382643,0.01036644962979926,29,18,9,9,Oregon,OR
42000,1991,11982164,78865,0.006625474164767263,-0.0068273306738161205,5,14,41,41,Pennsylvania,PA
44000,1991,1010649,4654,0.004626265538099096,-0.008826539300484288,43,46,44,44,Rhode Island,RI
45000,1991,3570404,69249,0.019778901533922377,0.006326096695338993,25,17,15,15,South Carolina,SC
46000,1991,703669,6568,0.009421877174182794,-0.00403092766440059,45,42,30,30,South Dakota,SD
47000,1991,4966587,72095,0.014729822829417231,0.0012770179908338473,17,16,18,18,Tennessee,TN
48000,1991,17398005,341250,0.02000673633407996,0.006553931495496575,3,2,14,14,Texas,TX
49000,1991,1779780,48557,0.02804780204514381,0.014594997206560425,35,25,5,5,Utah,UT
50000,1991,568606,3808,0.006742233506492587,-0.006710571332090797,50,47,39,39,Vermont,VT
51000,1991,6301217,84333,0.013565155791872584,1.1235095328919996e-4,12,11,20,20,Virginia,VA
53000,1991,5025624,122581,0.02500100447823933,0.011548199639655947,16,5,7,7,Washington,WA
54000,1991,1798735,6187,0.0034515114797483803,-0.010001293358835003,34,43,46,46,West Virginia,WV
55000,1991,4964343,59781,0.0121888560079371,-0.0012639488306462835,18,20,22,22,Wisconsin,WI
56000,1991,459260,5570,0.012277105512574665,-0.0011756993260087188,51,44,21,21,Wyoming,WY
00000,1992,256514224,3533283,0.013966597586495657,0,,,,,United States,US
01000,1992,4154014,54858,0.01338275488905521,-5.838426974404468e-4,22,23,25,25,Alabama,AL
02000,1992,588736,18543,0.032520567597287234,0.01855397001079158,49,37,3,3,Alaska,AK
04000,1992,3915740,127164,0.03356511787014435,0.019598520283648696,23,6,2,2,Arizona,AZ
05000,1992,2415984,32840,0.013780115679119683,-1.8648190737597346e-4,33,32,23,23,Arkansas,AR
06000,1992,30974659,503923,0.016537933314114895,0.0025713357276192384,1,1,19,19,California,CA
08000,1992,3495939,108820,0.03212759870556659,0.018161001119070937,26,11,4,4,Colorado,CO
09000,1992,3300712,-2183,-6.609353309747964e-4,-0.014627532917470452,27,50,50,50,Connecticut,CT
10000,1992,694925,11845,0.017340575042454762,0.0033739774559591058,46,40,16,16,Delaware,DE
11000,1992,597565,-3305,-0.005500357814502305,-0.01946695540099796,48,51,51,51,District of Columbia,DC
12000,1992,13650553,280755,0.020999195350595422,0.007032597764099766,4,3,11,11,Florida,FL
13000,1992,6817203,164198,0.02468027605570716,0.010713678469211502,11,4,9,9,Georgia,GA
15000,1992,1158613,21859,0.019229314345935885,0.005262716759440228,40,35,14,14,Hawaii,HI
16000,1992,1071685,30369,0.029164057788413893,0.015197460201918237,42,33,6,6,Idaho,ID
17000,1992,11694184,125220,0.01082378681444596,-0.003142810772049696,6,7,31,31,Illinois,IL
18000,1992,5674547,58159,0.010355231867883771,-0.0036113657186118853,14,19,32,32,Indiana,IN
19000,1992,2818401,20788,0.007430620318106901,-0.006535977268388756,30,36,40,40,Iowa,IA
20000,1992,2532394,33672,0.013475688772100298,-4.909088143953584e-4,32,31,24,24,Kansas,KS
21000,1992,3765469,43141,0.011589790045369457,-0.0023768075411261993,24,28,29,29,Kentucky,KY
22000,1992,4293003,39724,0.009339617739631,-0.004626979846864656,21,30,35,35,Louisiana,LA
23000,1992,1238508,1427,0.0011535218793272228,-0.012813075707168433,39,49,49,49,Maine,ME
24000,1992,4923368,55727,0.011448461379957971,-0.002518136206537685,19,21,30,30,Maryland,MD
25000,1992,6028709,10239,0.0017012629455658997,-0.012265334640929756,13,41,48,48,Massachusetts,MA
26000,1992,9479065,78619,0.00836332659110004,-0.005603270995395617,8,14,38,38,Michigan,MI
27000,1992,4495572,54713,0.012320364145765492,-0.0016462334407301646,20,24,27,27,Minnesota,MN
28000,1992,2623734,25001,0.009620457353641178,-0.004346140232854479,31,34,34,34,Mississippi,MS
29000,1992,5217101,46301,0.008954320414636034,-0.005012277171859623,15,26,36,36,Missouri,MO
30000,1992,825770,16090,0.01987204821657939,0.005905450630083733,44,38,13,13,Montana,MT
31000,1992,1611687,15768,0.009880200686876965,-0.004086396899618691,36,39,33,33,Nebraska,NE
32000,1992,1351367,55196,0.04258388746546559,0.028617289878969936,38,22,1,1,Nevada,NV
33000,1992,1117784,7855,0.007077029251420586,-0.0068895683350750705,41,43,42,42,New Hampshire,NH
34000,1992,7880508,65832,0.008424149638449502,-0.005542447948046154,9,16,37,37,New Jersey,NJ
35000,1992,1595442,40137,0.02580651383490698,0.011839916248411323,37,29,8,8,New Mexico,NM
36000,1992,18246653,124143,0.006850210042648618,-0.007116387543847039,2,8,43,43,New York,NY
37000,1992,6897214,112934,0.016646423791470872,0.0026798262049752154,10,10,18,18,North Carolina,NC
38000,1992,638223,2470,0.003885156656751915,-0.010081440929743741,47,47,46,46,North Dakota,ND
39000,1992,11029431,83669,0.007643963024228007,-0.00632263456226765,7,12,39,39,Ohio,OH
40000,1992,3220517,45077,0.014195513062756657,2.289154762610008e-4,28,27,21,21,Oklahoma,OK
41000,1992,2991755,63248,0.02159735319055068,0.0076307556040550225,29,17,10,10,Oregon,OR
42000,1992,12049450,67286,0.0056155131911063815,-0.008351084395389275,5,15,44,44,Pennsylvania,PA
44000,1992,1012581,1932,0.001911642914602399,-0.012054954671893258,43,48,47,47,Rhode Island,RI
45000,1992,3620464,50060,0.014020822293499558,5.422470700390189e-5,25,25,22,22,South Carolina,SC
46000,1992,712801,9132,0.012977692636736874,-9.889049497587826e-4,45,42,26,26,South Dakota,SD
47000,1992,5049742,83155,0.016742886010050764,0.0027762884235551077,17,13,17,17,Tennessee,TN
48000,1992,17759738,361733,0.020791636742258666,0.00682503915576301,3,2,12,12,Texas,TX
49000,1992,1836799,57019,0.03203710570969446,0.018070508123198804,34,20,5,5,Utah,UT
50000,1992,572751,4145,0.007289757758447853,-0.0066768398280478035,50,46,41,41,Vermont,VT
51000,1992,6414307,113090,0.0179473266830836,0.003980729096587943,12,9,15,15,Virginia,VA
53000,1992,5160757,135133,0.026888800276343792,0.012922202689848136,16,5,7,7,Washington,WA
54000,1992,1806451,7716,0.004289681359399801,-0.009676916227095857,35,44,45,45,West Virginia,WV
55000,1992,5025398,61055,0.012298706999093334,-0.001667890587402323,18,18,28,28,Wisconsin,WI
56000,1992,466251,6991,0.015222314157557811,0.0012557165710621546,51,45,20,20,Wyoming,WY
00000,1993,259918588,3404364,0.01327163830104018,0,,,,,United States,US
01000,1993,4214202,60188,0.014489118236000168,0.0012174799349599884,22,21,20,20,Alabama,AL
02000,1993,599432,10696,0.01816773562343733,0.004896097322397151,48,43,14,14,Alaska,AK
04000,1993,4065440,149700,0.03823032172718311,0.02495868342614293,23,5,2,2,Arizona,AZ
05000,1993,2456303,40319,0.016688438334028704,0.0034168000329885245,33,29,16,16,Arkansas,AR
06000,1993,31274928,300269,0.009694021167432385,-0.003577617133607795,1,2,34,34,California,CA
08000,1993,3613734,117795,0.03369480989227787,0.020423171591237688,26,9,4,4,Colorado,CO
09000,1993,3309175,8463,0.002563992253792515,-0.010707646047247665,27,45,49,49,Connecticut,CT
10000,1993,706378,11453,0.01648091520667698,0.0032092769056368004,46,41,17,17,Delaware,DE
11000,1993,595301,-2264,-0.0037887091780810455,-0.017060347479121225,49,51,51,51,District of Columbia,DC
12000,1993,13927185,276632,0.020265259583256444,0.0069936212822162645,4,3,13,13,Florida,FL
13000,1993,6978240,161037,0.0236221511960257,0.01035051289498552,11,4,7,7,Georgia,GA
15000,1993,1172838,14225,0.012277611247241313,-9.940270537988662e-4,40,38,24,24,Hawaii,HI
16000,1993,1108768,37083,0.0346025184639143,0.02133088016287412,42,30,3,3,Idaho,ID
17000,1993,11809579,115395,0.009867725700228421,-0.0034039126008117582,6,10,31,31,Illinois,IL
18000,1993,5739019,64472,0.011361611772710667,-0.0019100265283295125,14,17,28,28,Indiana,IN
19000,1993,2836972,18571,0.006589197207920378,-0.006682441093119802,30,37,40,40,Iowa,IA
20000,1993,2556547,24153,0.009537615394760847,-0.003734022906279333,32,34,35,35,Kansas,KS
21000,1993,3812206,46737,0.012411999673878606,-8.596386271615738e-4,24,26,23,23,Kentucky,KY
22000,1993,4316428,23425,0.005456553373011852,-0.007815084928028328,21,35,45,45,Louisiana,LA
23000,1993,1242302,3794,0.0030633633371766676,-0.010208274963863511,39,48,48,48,Maine,ME
24000,1993,4971889,48521,0.009855245433613737,-0.003416392867426442,19,25,33,33,Maryland,MD
25000,1993,6060569,31860,0.0052847135265609935,-0.007986924774479185,13,31,46,46,Massachusetts,MA
26000,1993,9540114,61049,0.006440403141027095,-0.006831235160013084,8,19,42,42,Michigan,MI
27000,1993,4555954,60382,0.013431438757960055,1.5980045691987507e-4,20,20,21,21,Minnesota,MN
28000,1993,2655100,31366,0.011954717970647939,-0.0013169203303922405,31,33,25,25,Mississippi,MS
29000,1993,5271175,54074,0.010364760045856885,-0.0029068782551832945,16,24,30,30,Missouri,MO
30000,1993,844761,18991,0.022997929205468837,0.009726290904428657,44,36,8,8,Montana,MT
31000,1993,1625590,13903,0.008626364796638553,-0.0046452735044016265,37,39,38,38,Nebraska,NE
32000,1993,1411215,59848,0.04428700715645713,0.031015368855416947,38,22,1,1,Nevada,NV
33000,1993,1129458,11674,0.010443878244812951,-0.002827760056227228,41,40,29,29,New Hampshire,NH
34000,1993,7948915,68407,0.008680531762673168,-0.004591106538367012,9,16,37,37,New Jersey,NJ
35000,1993,1636453,41011,0.025705102410491888,0.012433464109451708,36,28,6,6,New Mexico,NM
36000,1993,18374954,128301,0.007031481335234468,-0.006240156965805712,2,7,39,39,New York,NY
37000,1993,7042818,145604,0.02111055275361907,0.007838914452578892,10,6,12,12,North Carolina,NC
38000,1993,641216,2993,0.004689583421468671,-0.008582054879571508,47,49,47,47,North Dakota,ND
39000,1993,11101140,71709,0.0065016046612014705,-0.006770033639838709,7,13,41,41,Ohio,OH
40000,1993,3252285,31768,0.009864254714382814,-0.003407383586657365,28,32,32,32,Oklahoma,OK
41000,1993,3060367,68612,0.022933696108137197,0.009662057807097018,29,15,9,9,Oregon,OR
42000,1993,12119724,70274,0.005832133416877949,-0.007439504884162231,5,14,44,44,Pennsylvania,PA
44000,1993,1015112,2531,0.0024995531221699793,-0.0107720851788702,43,50,50,50,Rhode Island,RI
45000,1993,3663314,42850,0.01183549953818074,-0.0014361387628594388,25,27,27,27,South Carolina,SC
46000,1993,722159,9358,0.01312848887697969,-1.4314942406049025e-4,45,44,22,22,South Dakota,SD
47000,1993,5137584,87842,0.017395344158176795,0.004123705857136615,17,12,15,15,Tennessee,TN
